SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Jan 31 12:17:50 EST 2024
User: ul
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G57348
Integration Time (usec): 100000 (USB2G57348)
Spectra Averaged: 1 (USB2G57348)
Boxcar Smoothing: 0 (USB2G57348)
Correct for Electrical Dark: No (USB2G57348)
Strobe/Lamp Enabled: No (USB2G57348)
Correct for Detector Non-linearity: No (USB2G57348)
Correct for Stray Light: No (USB2G57348)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
660,00	123,98
661,00	125,84
662,00	124,50
663,00	125,59
664,00	125,97
665,00	124,91
666,00	125,12
667,00	124,85
668,00	126,73
669,00	123,93
670,00	125,41
671,00	123,82
672,00	124,03
673,00	124,09
674,00	124,81
675,00	122,45
676,00	124,38
677,00	124,56
678,00	126,69
679,00	125,38
680,00	124,00
681,00	122,66
682,00	123,66
683,00	124,48
684,00	123,10
685,00	126,99
686,00	123,95
687,00	123,94
688,00	126,07
689,00	124,04
690,00	124,79
691,00	127,14
692,00	124,09
693,00	126,20
694,00	125,41
695,00	124,89
696,00	185,65
697,00	156,53
698,00	138,27
699,00	124,50
700,00	124,70
701,00	125,63
702,00	125,88
703,00	126,51
704,00	123,35
705,00	124,04
706,00	164,46
707,00	152,29
708,00	134,68
709,00	123,74
710,00	125,89
711,00	125,11
712,00	125,91
713,00	125,08
714,00	129,90
715,00	125,94
716,00	128,82
717,00	125,86
718,00	124,03
719,00	123,97
720,00	122,99
721,00	126,01
722,00	123,96
723,00	124,08
724,00	123,95
725,00	127,99
726,00	132,63
727,00	143,99
728,00	137,19
729,00	128,10
730,00	121,16
731,00	124,92
732,00	124,07
733,00	122,06
734,00	123,97
735,00	126,10
736,00	124,97
737,00	180,79
738,00	233,90
739,00	175,82
740,00	137,69
741,00	127,88
742,00	124,78
743,00	123,70
744,00	125,50
745,00	126,62
746,00	125,87
747,00	125,05
748,00	127,05
749,00	148,52
750,00	242,70
751,00	264,97
752,00	179,81
753,00	140,49
754,00	126,02
755,00	123,33
756,00	123,91
757,00	125,29
758,00	126,04
759,00	125,30
760,00	126,81
761,00	126,46
762,00	199,93
763,00	652,90
764,00	370,49
